Goal, Target, Indicator, SeriesCode, SeriesDescription, GeoAreaCode, GeoAreaName, TimePeriod, Value, Time_Detail,  UpperBound, LowerBound, BasePeriod, Source, FootNote, Nature, Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","9.69167","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","13.4375","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","9.3","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","14.975","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","15.38333","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","10.55","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","14.14583","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","10.0625","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","9.2","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","12.6","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","8.4125","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","16.5375","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","17.37917","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","11.15833","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","10.925","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","13.40833","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","24.89583","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2013","14.775","2013","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","9.74583","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","15","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","22.64167","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.43333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","11.17083","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","17.12083","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","9.38333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","21.59167","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.29583","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","13.42083","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","9.17917","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","14.75417","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","15.2625","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","7.2875","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.45","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","13.87917","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","12.56667","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","13.67083","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.80417","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","16.83333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","11.43333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","18.2625","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","7.51667","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","13.38333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","7.10417","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15-24","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","12.37917","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","19.31667","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","16.25","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.75833","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","11.275","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","17.40833","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","14.80417","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.42083","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","18.78333","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","11.85833","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","756","Switzerland","2016","10.25","2016","","","","Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module","","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","764","Thailand","2009","3.40292","2009","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","764","Thailand","2009","12.77792","2009","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","764","Thailand","2015","11.83333","2015","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","6+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","764","Thailand","2015","3.75","2015","","","","Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.","","CA","PERCENT","6+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","788","Tunisia","2006","2.70833","2006","","","","Calculated by UNSD based on available country data from the Time Budget of Women and Men in Tunisia to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","788","Tunisia","2006","21.94458","2006","","","","Calculated by UNSD based on available country data from the Time Budget of Women and Men in Tunisia to apply ICATUS.","","CA","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","15.84042","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","5.11167","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","2.74458","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","17.4375","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","22.01958","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15-24","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.33542","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","25.75417","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","25-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.55167","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","4.42125","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","4.85458","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.34333","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","23.12625","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","22.38333","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","5.19292","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","65+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.81083","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.91625","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","26.59167","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","25-44","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.3425","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","15-24","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","22.00333","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use.","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","25.32208","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","25-44","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","23.02208","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.7175","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","20.16333","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","4.07125","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","16.19458","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","22.79042","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","3.45","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPD","Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)","792","Turkey","2006","20.66","2006","","","","Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006","Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.","C","PERCENT","55-64","ALLAREA","G","FEMALE"
